"Type","Buy Amount","Buy Currency","Sell Amount","Sell Currency","Fee","Fee Currency","Exchange","Trade-Group","Comment","Date","Tx-ID"
"Staking","0.0001768695716364","USDT","","","","","Pionex","","staking profit","09/20/2024 05:00:00",""
"Staking","0.0001947983481737","USDT","","","","","Pionex","","staking profit","09/20/2024 06:00:00",""
"Staking","0.0001958865021472","USDT","","","","","Pionex","","staking profit","09/20/2024 07:00:00",""
"Staking","0.0001984987854140","USDT","","","","","Pionex","","staking profit","09/20/2024 08:00:00",""
"Staking","0.0001999012230345","USDT","","","","","Pionex","","staking profit","09/20/2024 09:00:00",""
"Staking","0.0001990290759639","USDT","","","","","Pionex","","staking profit","09/20/2024 10:00:00",""
"Staking","0.0002016786123684","USDT","","","","","Pionex","","staking profit","09/20/2024 11:00:00",""
"Staking","0.0001949868807762","USDT","","","","","Pionex","","staking profit","09/20/2024 12:00:00",""
"Staking","0.0001990219847633","USDT","","","","","Pionex","","staking profit","09/20/2024 13:00:00",""
"Staking","0.0002001235958374","USDT","","","","","Pionex","","staking profit","09/20/2024 14:00:00",""
"Staking","0.0002074065437945","USDT","","","","","Pionex","","staking profit","09/20/2024 15:00:00",""
"Staking","0.0002102181825561","USDT","","","","","Pionex","","staking profit","09/20/2024 16:00:00",""
"Staking","0.0002100659169387","USDT","","","","","Pionex","","staking profit","09/20/2024 17:00:00",""
"Staking","0.0002081428184587","USDT","","","","","Pionex","","staking profit","09/20/2024 18:00:00",""
"Staking","0.0002068279855452","USDT","","","","","Pionex","","staking profit","09/20/2024 19:00:00",""
"Trade","23.85695273000000000000","USDT","0.00037700000000000000","BTC","0.01192847","USDT","Pionex","","","09/20/2024 19:47:46","s_59"
"Staking","0.0002057531488291","USDT","","","","","Pionex","","staking profit","09/20/2024 20:00:00",""
"Staking","0.0002052393309278","USDT","","","","","Pionex","","staking profit","09/20/2024 21:00:00",""
"Staking","0.0002050060233987","USDT","","","","","Pionex","","staking profit","09/20/2024 22:00:00",""
"Staking","0.0002012308295233","USDT","","","","","Pionex","","staking profit","09/20/2024 23:00:00",""
"Staking","0.0002013051061774","USDT","","","","","Pionex","","staking profit","09/21/2024 00:00:00",""
"Staking","0.0002024371420749","USDT","","","","","Pionex","","staking profit","09/21/2024 01:00:00",""
"Staking","0.0002016427818784","USDT","","","","","Pionex","","staking profit","09/21/2024 02:00:00",""
"Staking","0.0001998953801788","USDT","","","","","Pionex","","staking profit","09/21/2024 03:00:00",""
"Staking","0.0001992734163256","USDT","","","","","Pionex","","staking profit","09/21/2024 04:00:00",""
"Staking","0.0001981715951665","USDT","","","","","Pionex","","staking profit","09/21/2024 05:00:00",""
"Staking","0.0001986581120843","USDT","","","","","Pionex","","staking profit","09/21/2024 06:00:00",""
"Trade","0.00005200000000000000","BTC","3.27969928000000000000","USDT","0.00000004","BTC","Pionex","","","09/21/2024 06:10:36","s_59"
"Staking","0.0001991783888473","USDT","","","","","Pionex","","staking profit","09/21/2024 07:00:00",""
"Staking","0.0002002630892676","USDT","","","","","Pionex","","staking profit","09/21/2024 08:00:00",""
"Staking","0.0002019290974210","USDT","","","","","Pionex","","staking profit","09/21/2024 09:00:00",""
"Staking","0.0002015775310816","USDT","","","","","Pionex","","staking profit","09/21/2024 10:00:00",""
"Staking","0.0002021180825846","USDT","","","","","Pionex","","staking profit","09/21/2024 11:00:00",""
"Staking","0.0002016887023735","USDT","","","","","Pionex","","staking profit","09/21/2024 12:00:00",""
"Staking","0.0002016547898631","USDT","","","","","Pionex","","staking profit","09/21/2024 13:00:00",""
"Staking","0.0002033816760819","USDT","","","","","Pionex","","staking profit","09/21/2024 14:00:00",""
"Staking","0.0002042838729204","USDT","","","","","Pionex","","staking profit","09/21/2024 15:00:00",""
"Staking","0.0002044729422498","USDT","","","","","Pionex","","staking profit","09/21/2024 16:00:00",""
"Staking","0.0002043376003864","USDT","","","","","Pionex","","staking profit","09/21/2024 17:00:00",""
"Staking","0.0002060035838099","USDT","","","","","Pionex","","staking profit","09/21/2024 18:00:00",""
"Staking","0.0002048341567174","USDT","","","","","Pionex","","staking profit","09/21/2024 19:00:00",""
"Trade","2.46504999000000000000","USDT","0.00003900000000000000","BTC","0.00123252","USDT","Pionex","","","09/21/2024 19:24:07","s_59"
"Staking","0.0002062128694108","USDT","","","","","Pionex","","staking profit","09/21/2024 20:00:00",""
"Staking","0.0002052056452271","USDT","","","","","Pionex","","staking profit","09/21/2024 21:00:00",""
"Staking","0.0002041578174317","USDT","","","","","Pionex","","staking profit","09/21/2024 22:00:00",""
"Staking","0.0002032045886409","USDT","","","","","Pionex","","staking profit","09/21/2024 23:00:00",""
"Staking","0.0002032822562678","USDT","","","","","Pionex","","staking profit","09/22/2024 00:00:00",""
"Staking","0.0002064318711552","USDT","","","","","Pionex","","staking profit","09/22/2024 01:00:00",""
"Staking","0.0002077124576922","USDT","","","","","Pionex","","staking profit","09/22/2024 02:00:00",""
"Staking","0.0002064416545119","USDT","","","","","Pionex","","staking profit","09/22/2024 03:00:00",""
"Trade","0.00026000000000000000","BTC","16.36801517000000000000","USDT","0.00000020","BTC","Pionex","","","09/22/2024 03:04:42","s_59"
"Staking","0.0002062420926255","USDT","","","","","Pionex","","staking profit","09/22/2024 04:00:00",""
"Staking","0.0002068300432036","USDT","","","","","Pionex","","staking profit","09/22/2024 05:00:00",""
"Staking","0.0002072320692719","USDT","","","","","Pionex","","staking profit","09/22/2024 06:00:00",""
"Staking","0.0002074414171682","USDT","","","","","Pionex","","staking profit","09/22/2024 07:00:00",""
"Staking","0.0002069715324674","USDT","","","","","Pionex","","staking profit","09/22/2024 08:00:00",""
"Staking","0.0002071978458345","USDT","","","","","Pionex","","staking profit","09/22/2024 09:00:00",""
"Staking","0.0002069847813925","USDT","","","","","Pionex","","staking profit","09/22/2024 10:00:00",""
"Staking","0.0002068934191990","USDT","","","","","Pionex","","staking profit","09/22/2024 11:00:00",""
"Staking","0.0002082653647071","USDT","","","","","Pionex","","staking profit","09/22/2024 12:00:00",""
"Staking","0.0002084274594145","USDT","","","","","Pionex","","staking profit","09/22/2024 13:00:00",""
"Staking","0.0002099446704927","USDT","","","","","Pionex","","staking profit","09/22/2024 14:00:00",""
"Staking","0.0002105325708994","USDT","","","","","Pionex","","staking profit","09/22/2024 15:00:00",""
"Staking","0.0002134726157741","USDT","","","","","Pionex","","staking profit","09/22/2024 16:00:00",""
"Staking","0.0002134420544668","USDT","","","","","Pionex","","staking profit","09/22/2024 17:00:00",""
"Staking","0.0002132660685158","USDT","","","","","Pionex","","staking profit","09/22/2024 18:00:00",""
"Staking","0.0002128367995647","USDT","","","","","Pionex","","staking profit","09/22/2024 19:00:00",""
"Staking","0.0002113327655187","USDT","","","","","Pionex","","staking profit","09/22/2024 20:00:00",""
"Staking","0.0002102072582513","USDT","","","","","Pionex","","staking profit","09/22/2024 21:00:00",""
"Staking","0.0002101597984505","USDT","","","","","Pionex","","staking profit","09/22/2024 22:00:00",""
"Staking","0.0002101596883988","USDT","","","","","Pionex","","staking profit","09/22/2024 23:00:00",""
"Trade","16.40318576000000000000","USDT","0.00026000000000000000","BTC","0.00820158","USDT","Pionex","","","09/22/2024 23:15:25","s_59"
"Staking","0.0002122648911665","USDT","","","","","Pionex","","staking profit","09/23/2024 00:00:00",""
"Trade","0.00035300000000000000","BTC","22.40637113000000000000","USDT","0.00000027","BTC","Pionex","","","09/23/2024 00:21:28","s_59"
"Staking","0.0002127750865657","USDT","","","","","Pionex","","staking profit","09/23/2024 01:00:00",""
"Staking","0.0002133359262309","USDT","","","","","Pionex","","staking profit","09/23/2024 02:00:00",""
"Staking","0.0002275700359725","USDT","","","","","Pionex","","staking profit","09/23/2024 03:00:00",""
"Staking","0.0002272589133448","USDT","","","","","Pionex","","staking profit","09/23/2024 04:00:00",""
"Staking","0.0002283638153663","USDT","","","","","Pionex","","staking profit","09/23/2024 05:00:00",""
"Staking","0.0002304488172808","USDT","","","","","Pionex","","staking profit","09/23/2024 06:00:00",""
"Staking","0.0002289650083973","USDT","","","","","Pionex","","staking profit","09/23/2024 07:00:00",""
"Staking","0.0002317124266305","USDT","","","","","Pionex","","staking profit","09/23/2024 08:00:00",""
"Staking","0.0002347706414449","USDT","","","","","Pionex","","staking profit","09/23/2024 09:00:00",""
"Staking","0.0002309042854355","USDT","","","","","Pionex","","staking profit","09/23/2024 10:00:00",""
"Staking","0.0002288899822256","USDT","","","","","Pionex","","staking profit","09/23/2024 11:00:00",""
"Staking","0.0002295082397271","USDT","","","","","Pionex","","staking profit","09/23/2024 12:00:00",""
"Staking","0.0002270140753510","USDT","","","","","Pionex","","staking profit","09/23/2024 13:00:00",""
"Staking","0.0002272774863707","USDT","","","","","Pionex","","staking profit","09/23/2024 14:00:00",""
"Staking","0.0002271590507282","USDT","","","","","Pionex","","staking profit","09/23/2024 15:00:00",""
"Staking","0.0002279732945263","USDT","","","","","Pionex","","staking profit","09/23/2024 16:00:00",""
"Staking","0.0002284158227901","USDT","","","","","Pionex","","staking profit","09/23/2024 17:00:00",""
"Staking","0.0002272970969972","USDT","","","","","Pionex","","staking profit","09/23/2024 18:00:00",""
"Staking","0.0002262323798624","USDT","","","","","Pionex","","staking profit","09/23/2024 19:00:00",""
"Staking","0.0002254718557631","USDT","","","","","Pionex","","staking profit","09/23/2024 20:00:00",""
"Staking","0.0002257724877473","USDT","","","","","Pionex","","staking profit","09/23/2024 21:00:00",""
"Staking","0.0002267996116748","USDT","","","","","Pionex","","staking profit","09/23/2024 22:00:00",""
"Staking","0.0002269210544514","USDT","","","","","Pionex","","staking profit","09/23/2024 23:00:00",""
"Trade","20.63821513000000000000","USDT","0.00032500000000000000","BTC","0.01031910","USDT","Pionex","","","09/23/2024 23:25:49","s_59"
"Staking","0.0002275562899697","USDT","","","","","Pionex","","staking profit","09/24/2024 00:00:00",""
"Trade","0.00116500000000000000","BTC","73.27846255000000000000","USDT","0.00000076","BTC","Pionex","","","09/24/2024 00:42:47","s_59"
"Staking","0.0002280258361372","USDT","","","","","Pionex","","staking profit","09/24/2024 01:00:00",""
"Staking","0.0002284244854559","USDT","","","","","Pionex","","staking profit","09/24/2024 02:00:00",""
"Staking","0.0002244163504435","USDT","","","","","Pionex","","staking profit","09/24/2024 03:00:00",""
"Staking","0.0002255347303888","USDT","","","","","Pionex","","staking profit","09/24/2024 04:00:00",""
"Staking","0.0002250174463740","USDT","","","","","Pionex","","staking profit","09/24/2024 05:00:00",""
"Staking","0.0002210330624206","USDT","","","","","Pionex","","staking profit","09/24/2024 06:00:00",""
"Staking","0.0002203434713916","USDT","","","","","Pionex","","staking profit","09/24/2024 07:00:00",""
"Staking","0.0002202588383398","USDT","","","","","Pionex","","staking profit","09/24/2024 08:00:00",""
"Staking","0.0002199646135202","USDT","","","","","Pionex","","staking profit","09/24/2024 09:00:00",""
"Staking","0.0002198056121302","USDT","","","","","Pionex","","staking profit","09/24/2024 10:00:00",""
"Staking","0.0002191397268357","USDT","","","","","Pionex","","staking profit","09/24/2024 11:00:00",""
"Staking","0.0002184705459913","USDT","","","","","Pionex","","staking profit","09/24/2024 12:00:00",""
"Staking","0.0002182776844961","USDT","","","","","Pionex","","staking profit","09/24/2024 13:00:00",""
"Staking","0.0002203625658891","USDT","","","","","Pionex","","staking profit","09/24/2024 14:00:00",""
"Staking","0.0002208660256106","USDT","","","","","Pionex","","staking profit","09/24/2024 15:00:00",""
"Staking","0.0002201764155933","USDT","","","","","Pionex","","staking profit","09/24/2024 16:00:00",""
"Staking","0.0002199160339194","USDT","","","","","Pionex","","staking profit","09/24/2024 17:00:00",""
"Staking","0.0002197739971060","USDT","","","","","Pionex","","staking profit","09/24/2024 18:00:00",""
"Staking","0.0000899419678770","USDT","","","","","Pionex","","staking profit","09/24/2024 19:00:00",""
"Staking","0.0000896629502263","USDT","","","","","Pionex","","staking profit","09/24/2024 20:00:00",""
"Staking","0.0000897700579012","USDT","","","","","Pionex","","staking profit","09/24/2024 21:00:00",""
"Staking","0.0000901410282901","USDT","","","","","Pionex","","staking profit","09/24/2024 22:00:00",""
"Staking","0.0000906383883918","USDT","","","","","Pionex","","staking profit","09/24/2024 23:00:00",""
"Trade","47.20763179000000000000","USDT","0.00072700000000000000","BTC","0.02360381","USDT","Pionex","","","09/24/2024 23:32:05","s_59"
"Staking","0.0000917143159007","USDT","","","","","Pionex","","staking profit","09/25/2024 00:00:00",""
"Trade","0.00018000000000000000","BTC","11.46372660000000000000","USDT","0.00000012","BTC","Pionex","","","09/25/2024 00:38:02","s_59"
"Staking","0.0000923491299110","USDT","","","","","Pionex","","staking profit","09/25/2024 01:00:00",""
"Staking","0.0000922363969299","USDT","","","","","Pionex","","staking profit","09/25/2024 02:00:00",""
"Staking","0.0000907961667880","USDT","","","","","Pionex","","staking profit","09/25/2024 03:00:00",""
"Staking","0.0000907246497474","USDT","","","","","Pionex","","staking profit","09/25/2024 04:00:00",""
"Staking","0.0000911423162447","USDT","","","","","Pionex","","staking profit","09/25/2024 05:00:00",""
"Staking","0.0000906722703297","USDT","","","","","Pionex","","staking profit","09/25/2024 06:00:00",""
"Staking","0.0000908920813856","USDT","","","","","Pionex","","staking profit","09/25/2024 07:00:00",""
"Staking","0.0000912822566082","USDT","","","","","Pionex","","staking profit","09/25/2024 08:00:00",""
"Staking","0.0000913110790030","USDT","","","","","Pionex","","staking profit","09/25/2024 09:00:00",""
"Staking","0.0000914580187536","USDT","","","","","Pionex","","staking profit","09/25/2024 10:00:00",""
"Staking","0.0000913233086578","USDT","","","","","Pionex","","staking profit","09/25/2024 11:00:00",""
"Staking","0.0000917615831208","USDT","","","","","Pionex","","staking profit","09/25/2024 12:00:00",""
"Staking","0.0000924210997808","USDT","","","","","Pionex","","staking profit","09/25/2024 13:00:00",""
"Staking","0.0000923743053697","USDT","","","","","Pionex","","staking profit","09/25/2024 14:00:00",""
"Staking","0.0000926724316920","USDT","","","","","Pionex","","staking profit","09/25/2024 15:00:00",""
"Staking","0.0000927823092977","USDT","","","","","Pionex","","staking profit","09/25/2024 16:00:00",""
"Staking","0.0000922861693616","USDT","","","","","Pionex","","staking profit","09/25/2024 17:00:00",""
